"","Date Time","WaterFlow"
"1",2015-10-23 00:24:06,23.3695993695482
"2",2015-10-23 00:40:02,28.002880634854
"3",2015-10-23 00:53:51,23.0658947865484
"4",2015-10-23 00:55:40,29.9728092307638
"5",2015-10-23 01:19:17,5.99795315872227
"6",2015-10-23 01:23:58,15.935222578465
"7",2015-10-23 01:50:05,26.6173303418202
"8",2015-10-23 01:55:33,33.282899655889
"9",2015-10-23 01:59:15,12.426691575101
"10",2015-10-23 02:51:51,21.8334936238113
"11",2015-10-23 02:59:49,8.48364668949971
"12",2015-10-23 03:14:40,29.3369012575767
"13",2015-10-23 03:18:09,19.8091457242972
"14",2015-10-23 03:22:13,31.0197439401775
"15",2015-10-23 03:46:57,18.3399624651749
"16",2015-10-23 03:59:21,16.8885268156998
"17",2015-10-23 04:11:50,13.6643124285464
"18",2015-10-23 04:45:43,17.3000738725561
"19",2015-10-23 05:05:41,23.2609839351772
"20",2015-10-23 05:13:49,8.15249630853636
"21",2015-10-23 05:14:38,19.8756277791356
"22",2015-10-23 05:15:41,32.8864988942409
"23",2015-10-23 05:16:57,22.2603644393994
"24",2015-10-23 05:32:35,5.77836884705413
"25",2015-10-23 05:42:52,32.5455566897859
"26",2015-10-23 05:44:30,30.6877441277999
"27",2015-10-23 05:45:52,29.0809066183293
"28",2015-10-23 06:03:38,30.0477844821576
"29",2015-10-23 06:17:16,5.75245581053139
"30",2015-10-23 06:33:18,30.4141621595266
"31",2015-10-23 06:33:38,26.1757160466797
"32",2015-10-23 06:38:30,27.1553066411061
"33",2015-10-23 06:42:23,13.6059428921459
"34",2015-10-23 06:56:22,11.184568391502
"35",2015-10-23 06:59:29,20.3830573486909
"36",2015-10-23 07:36:34,13.405331121503
"37",2015-10-23 07:55:43,14.4610914444517
"38",2015-10-23 07:56:42,27.2346713184133
"39",2015-10-23 08:11:22,9.08949772483078
"40",2015-10-23 08:26:45,29.1623844387022
"41",2015-10-23 08:58:29,24.1232141249223
"42",2015-10-23 09:00:59,6.207443293013
"43",2015-10-23 09:11:30,27.6669227106908
"44",2015-10-23 09:35:45,29.7818980419363
"45",2015-10-23 10:01:02,19.0354628479175
"46",2015-10-23 10:05:50,14.5390547140593
"47",2015-10-23 10:35:35,16.3048286763534
"48",2015-10-23 11:02:31,9.08959963015093
"49",2015-10-23 11:03:49,24.1604782890718
"50",2015-10-23 11:38:25,33.0134363128534
"51",2015-10-23 12:05:33,14.9247575870736
"52",2015-10-23 12:35:50,20.6884663545152
"53",2015-10-23 12:51:15,25.3963058528891
"54",2015-10-23 13:33:23,21.6618002863848
"55",2015-10-23 13:38:34,23.2140933876848
"56",2015-10-23 13:43:01,3.81118893807338
"57",2015-10-23 14:02:58,37.3000561588
"58",2015-10-23 14:09:09,26.4685004715913
"59",2015-10-23 14:10:47,30.5322298292255
"60",2015-10-23 14:25:31,10.9108862594819
"61",2015-10-23 14:36:05,31.5345571099023
"62",2015-10-23 14:47:50,13.5525253191426
"63",2015-10-23 15:14:25,27.4857923464348
"64",2015-10-23 15:36:54,19.1367873766585
"65",2015-10-23 15:39:17,26.3712152659676
"66",2015-10-23 15:51:58,17.6237574396745
"67",2015-10-23 16:03:43,26.7045836941756
"68",2015-10-23 16:14:34,36.172464859979
"69",2015-10-23 16:37:56,24.1530538038395
"70",2015-10-23 16:39:04,27.5109168786686
"71",2015-10-23 16:42:38,34.6427278521619
"72",2015-10-23 16:47:07,16.1446072218435
"73",2015-10-23 17:17:42,18.2108566667525
"74",2015-10-23 17:29:30,7.48597732573192
"75",2015-10-23 17:30:54,14.8215544223004
"76",2015-10-23 18:08:57,15.4463367596914
"77",2015-10-23 18:16:06,21.0848919359109
"78",2015-10-23 18:19:09,32.985345676427
"79",2015-10-23 18:57:19,13.2702444903416
"80",2015-10-23 19:32:08,15.5317141582238
"81",2015-10-23 19:58:32,22.6788738219553
"82",2015-10-23 19:58:37,19.4046051843983
"83",2015-10-23 20:14:39,23.9967450498246
"84",2015-10-23 20:23:36,18.409485092762
"85",2015-10-23 20:28:04,21.7493918392334
"86",2015-10-23 20:28:35,25.759675069513
"87",2015-10-23 20:36:14,20.2258689325298
"88",2015-10-23 20:42:16,16.5239790103111
"89",2015-10-23 20:46:01,9.32812367234868
"90",2015-10-23 20:51:55,30.1860208743307
"91",2015-10-23 21:51:09,15.0925127057655
"92",2015-10-23 22:13:42,16.5767994099427
"93",2015-10-23 22:18:18,20.8019563034951
"94",2015-10-23 23:03:05,33.2204343489078
"95",2015-10-23 23:11:28,3.4689863002225
"96",2015-10-23 23:30:00,24.9802535508394
"97",2015-10-24 00:01:41,14.8990844685688
"98",2015-10-24 00:11:45,18.8827101537168
"99",2015-10-24 00:19:33,14.917665639893
"100",2015-10-24 00:39:46,14.6113565107646
"101",2015-10-24 00:50:17,8.2917812954641
"102",2015-10-24 01:01:09,32.2248586449367
"103",2015-10-24 01:04:35,12.1160399400924
"104",2015-10-24 01:08:54,3.54022906204661
"105",2015-10-24 01:13:28,29.9550015973743
"106",2015-10-24 01:15:36,10.6854791139559
"107",2015-10-24 01:23:34,4.33385895955284
"108",2015-10-24 01:35:40,31.9067316279151
"109",2015-10-24 01:38:00,19.8585551269246
"110",2015-10-24 02:14:49,27.8236416191838
"111",2015-10-24 02:35:30,30.2432041851209
"112",2015-10-24 02:56:57,27.2248787871165
"113",2015-10-24 03:16:19,17.3596299419033
"114",2015-10-24 03:20:17,23.1146357509978
"115",2015-10-24 03:29:55,17.9686158184578
"116",2015-10-24 03:40:09,18.7975413621361
"117",2015-10-24 03:45:18,15.5434720875673
"118",2015-10-24 04:03:12,21.2896984394753
"119",2015-10-24 04:05:39,14.3681936903375
"120",2015-10-24 04:07:10,37.5291079888
"121",2015-10-24 04:07:56,22.4038612397053
"122",2015-10-24 04:08:05,29.8257190711732
"123",2015-10-24 04:14:01,28.8570147346921
"124",2015-10-24 04:30:39,31.6555587345373
"125",2015-10-24 05:34:32,20.618726868458
"126",2015-10-24 05:49:02,19.8953068587468
"127",2015-10-24 06:28:49,17.6671980981304
"128",2015-10-24 06:43:33,19.6045477811185
"129",2015-10-24 06:51:14,13.2923344661707
"130",2015-10-24 07:22:27,32.9165678740983
"131",2015-10-24 07:43:00,30.5309475283746
"132",2015-10-24 07:46:31,15.6303199234312
"133",2015-10-24 07:50:05,36.0948511995665
"134",2015-10-24 07:55:17,14.7279940042084
"135",2015-10-24 08:09:17,35.6152301129394
"136",2015-10-24 08:13:31,3.37422982175347
"137",2015-10-24 08:22:08,28.9943931086564
"138",2015-10-24 08:30:07,8.70907332760805
"139",2015-10-24 08:36:27,12.1661285563004
"140",2015-10-24 08:55:56,25.8807716424882
"141",2015-10-24 08:59:09,15.9146481159819
"142",2015-10-24 09:03:51,35.3879070039709
"143",2015-10-24 09:14:33,32.5886616436933
"144",2015-10-24 09:23:09,9.7152060669812
"145",2015-10-24 09:32:06,19.9909021329259
"146",2015-10-24 09:43:24,35.7389278979082
"147",2015-10-24 10:00:30,12.3022665761843
"148",2015-10-24 10:02:57,17.4407085880918
"149",2015-10-24 10:13:00,8.19157369261783
"150",2015-10-24 10:32:48,5.74444563513523
"151",2015-10-24 10:43:28,5.61185260163968
"152",2015-10-24 11:48:06,13.5736406844852
"153",2015-10-24 12:14:01,8.34753550102027
"154",2015-10-24 12:17:50,5.13654156429974
"155",2015-10-24 12:24:46,20.7095640061018
"156",2015-10-24 12:36:41,7.56524632826724
"157",2015-10-24 12:52:49,29.6240845034119
"158",2015-10-24 13:00:24,29.7131206121367
"159",2015-10-24 13:12:11,18.4567765001329
"160",2015-10-24 13:23:55,11.26464816625
"161",2015-10-24 13:50:21,12.5246917198407
"162",2015-10-24 13:50:23,13.847150391437
"163",2015-10-24 14:53:02,11.8447613282151
"164",2015-10-24 15:42:28,13.6886246705116
"165",2015-10-24 16:01:53,14.0145482361487
"166",2015-10-24 16:11:53,19.4876397663957
"167",2015-10-24 16:29:14,13.4936705822879
"168",2015-10-24 16:31:07,30.5730251216829
"169",2015-10-24 16:43:45,30.0701325740485
"170",2015-10-24 16:45:12,23.0013588793182
"171",2015-10-24 16:46:37,15.6406814090246
"172",2015-10-24 16:54:40,15.5412551672229
"173",2015-10-24 17:16:37,13.0103823476855
"174",2015-10-24 17:21:35,21.0343312136448
"175",2015-10-24 17:29:42,10.5338910759337
"176",2015-10-24 17:32:57,16.163424949111
"177",2015-10-24 17:34:02,9.20565588515287
"178",2015-10-24 17:44:50,21.8801399598885
"179",2015-10-24 18:02:24,21.0990172035137
"180",2015-10-24 18:08:29,23.8384309533362
"181",2015-10-24 18:09:05,13.8407174853892
"182",2015-10-24 18:43:22,13.5004202684088
"183",2015-10-24 18:52:47,9.02778007432879
"184",2015-10-24 19:03:04,25.1060916548678
"185",2015-10-24 19:17:44,26.2025010805636
"186",2015-10-24 19:20:29,26.4145281003951
"187",2015-10-24 19:34:56,13.367799462873
"188",2015-10-24 20:05:41,19.2103359535702
"189",2015-10-24 20:06:31,9.51350915648429
"190",2015-10-24 20:08:37,19.5885257073793
"191",2015-10-24 20:13:16,25.1827409679689
"192",2015-10-24 20:21:30,25.7064753794346
"193",2015-10-24 20:55:41,13.2416927002109
"194",2015-10-24 21:01:43,15.2496575080887
"195",2015-10-24 21:10:59,18.6508543162246
"196",2015-10-24 21:42:59,11.6638947517756
"197",2015-10-24 21:49:36,15.9673043886297
"198",2015-10-24 22:22:46,26.2437803813821
"199",2015-10-24 22:25:16,22.1975604010712
"200",2015-10-24 22:44:11,11.2072572170835
"201",2015-10-24 22:46:59,21.1450703057139
"202",2015-10-24 22:46:59,19.2844404183223
"203",2015-10-24 22:57:05,14.1630632168895
"204",2015-10-24 23:16:27,9.45062003252222
"205",2015-10-24 23:17:03,18.4341396237267
"206",2015-10-25 00:01:09,24.4172482264536
"207",2015-10-25 00:15:27,22.3286966038585
"208",2015-10-25 00:17:40,27.5694249120546
"209",2015-10-25 00:24:19,18.7783837021154
"210",2015-10-25 00:40:01,29.6953686159599
"211",2015-10-25 00:51:38,28.2247151616499
"212",2015-10-25 00:56:48,20.5680903365313
"213",2015-10-25 01:03:01,12.528874215183
"214",2015-10-25 01:09:09,23.4162977293065
"215",2015-10-25 01:24:27,35.7742024961893
"216",2015-10-25 01:30:19,35.0175883790921
"217",2015-10-25 01:36:46,15.8545555489311
"218",2015-10-25 01:53:52,24.5835997674642
"219",2015-10-25 01:57:41,16.5823124952133
"220",2015-10-25 02:01:24,36.7851307460741
"221",2015-10-25 02:09:40,11.3962412479708
"222",2015-10-25 02:57:22,21.7869389578187
"223",2015-10-25 03:01:25,19.484790468685
"224",2015-10-25 03:49:26,17.8951418404873
"225",2015-10-25 04:20:46,29.7267042411351
"226",2015-10-25 04:28:12,6.36525218423756
"227",2015-10-25 04:51:03,23.2720006434806
"228",2015-10-25 05:16:15,11.1542728022268
"229",2015-10-25 05:35:32,29.4778540477239
"230",2015-10-25 05:51:50,19.3573795377171
"231",2015-10-25 05:56:36,35.9906740017269
"232",2015-10-25 06:06:06,3.87622087703961
"233",2015-10-25 06:07:16,23.610348266959
"234",2015-10-25 06:17:17,15.8375584176706
"235",2015-10-25 06:27:05,17.8310268631379
"236",2015-10-25 06:32:40,23.2125845612351
"237",2015-10-25 07:02:36,12.4926653792507
"238",2015-10-25 07:12:07,17.1942655283551
"239",2015-10-25 07:54:48,11.1227948523301
"240",2015-10-25 07:57:13,19.5421825168121
"241",2015-10-25 08:05:18,16.2035655031461
"242",2015-10-25 08:12:46,22.4447514339368
"243",2015-10-25 08:26:23,38.9125426148838
"244",2015-10-25 09:09:14,25.5121802764644
"245",2015-10-25 10:05:59,9.93711493194791
"246",2015-10-25 10:42:54,11.0858783602247
"247",2015-10-25 10:54:15,20.6298911262028
"248",2015-10-25 10:57:39,21.6413922885053
"249",2015-10-25 11:07:39,25.927651991998
"250",2015-10-25 11:10:11,13.8404435089034
"251",2015-10-25 11:25:23,20.8669508405453
"252",2015-10-25 11:38:06,10.9241715020289
"253",2015-10-25 12:33:39,11.2099595986524
"254",2015-10-25 12:55:55,14.2150794101328
"255",2015-10-25 12:56:45,27.2142423844014
"256",2015-10-25 12:58:58,32.0512088408474
"257",2015-10-25 13:05:49,38.1534523158537
"258",2015-10-25 13:10:19,24.8007557485552
"259",2015-10-25 13:32:10,16.6825048709348
"260",2015-10-25 13:33:34,12.9633758039619
"261",2015-10-25 13:43:59,11.7728613227109
"262",2015-10-25 14:05:31,18.6468443204564
"263",2015-10-25 14:06:29,22.6579381553106
"264",2015-10-25 14:20:17,15.8251598594424
"265",2015-10-25 14:22:55,19.6028391207761
"266",2015-10-25 14:30:58,23.1432134412104
"267",2015-10-25 14:31:39,12.9894192256502
"268",2015-10-25 14:40:27,27.7622828911031
"269",2015-10-25 14:51:52,29.3396737304853
"270",2015-10-25 14:52:47,14.2620382235727
"271",2015-10-25 15:00:23,16.8957553879075
"272",2015-10-25 15:03:46,22.5364382358255
"273",2015-10-25 15:20:49,27.8738378776592
"274",2015-10-25 15:46:16,5.76652507770557
"275",2015-10-25 15:53:28,27.4369802009982
"276",2015-10-25 16:06:36,4.95187829290966
"277",2015-10-25 16:55:55,21.6023079567571
"278",2015-10-25 17:08:51,29.9743563066331
"279",2015-10-25 18:13:09,36.0408464462831
"280",2015-10-25 18:20:29,13.5904714070214
"281",2015-10-25 18:24:16,24.4056225169813
"282",2015-10-25 18:59:07,21.5431596577021
"283",2015-10-25 19:42:51,7.03430103041026
"284",2015-10-25 19:43:04,16.0189517222396
"285",2015-10-25 19:45:54,6.46479491587149
"286",2015-10-25 19:52:53,20.0159320800352
"287",2015-10-25 19:59:27,23.872171532891
"288",2015-10-25 20:20:36,6.80101670235694
"289",2015-10-25 20:45:17,17.6396428604469
"290",2015-10-25 21:07:14,14.1464065771757
"291",2015-10-25 21:20:14,29.2073435814233
"292",2015-10-25 21:34:27,23.0860440816329
"293",2015-10-25 21:34:45,18.6851650794218
"294",2015-10-25 21:46:02,11.5191584448928
"295",2015-10-25 21:58:32,16.7789354111112
"296",2015-10-25 22:05:35,22.8613648764864
"297",2015-10-25 22:22:46,4.47769827237555
"298",2015-10-25 22:40:50,30.3649284415966
"299",2015-10-25 23:42:41,18.0971034887497
"300",2015-10-25 23:49:44,21.4071905611135
"301",2015-10-26 00:15:12,21.8300496486734
"302",2015-10-26 00:20:51,35.1119987687654
"303",2015-10-26 00:22:26,16.4743142949029
"304",2015-10-26 00:55:37,28.9480580112827
"305",2015-10-26 01:02:32,17.4102007597066
"306",2015-10-26 01:11:05,5.65008282673407
